id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
579762,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,completed
580094,F,North Region,Lower Than A Level,Oct-20,0-35,0,120,N,completed
580314,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,not completed
580328,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,not completed
580346,F,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,completed
580360,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,60,N,completed
580412,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,not completed
580497,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,60,N,not completed
580540,F,South East Region,A Level or Equivalent,Oct-20,0-35,0,120,Y,completed
580592,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
580612,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
580646,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
580654,F,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,not completed
580684,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,120,N,not completed
580854,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
580880,M,Ireland,A Level or Equivalent,20-30%,0-35,0,75,N,completed
580883,F,Ireland,HE Qualification,60-70%,0-35,0,60,N,completed
580960,F,South West Region,A Level or Equivalent,Oct-20,35-55,0,120,N,completed
580975,F,Ireland,HE Qualification,50-60%,0-35,0,60,N,not completed
581016,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,not completed
581027,F,Wales,Lower Than A Level,30-40%,0-35,0,90,N,not completed
581038,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,not completed
581139,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,completed
581235,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,not completed
581305,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
581431,F,Ireland,Lower Than A Level,40-50%,0-35,0,75,N,not completed
581492,F,Wales,Lower Than A Level,50-60%,35-55,0,75,N,not completed
581493,F,Wales,A Level or Equivalent,20-30%,35-55,0,75,N,not completed
581530,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,completed
581586,F,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,completed
581625,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,not completed
581657,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,completed
581672,F,South Region,Lower Than A Level,80-90%,35-55,0,60,N,not completed
581826,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Y,not completed
581959,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
582084,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,not completed
582093,F,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,not completed
582123,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
582182,M,Wales,Lower Than A Level,70-80%,0-35,0,120,N,not completed
582184,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,not completed
582190,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,not completed
582218,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,120,N,not completed
582243,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,not completed
582301,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,not completed
582305,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,completed
582333,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,completed
582390,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,completed
582394,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,completed
582404,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
582406,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,completed
582439,F,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,not completed
582443,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,not completed
582446,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,completed
582469,M,London Region,HE Qualification,20-30%,35-55,0,120,N,not completed
582474,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
582574,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,completed
582578,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
582591,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
582636,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
582650,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
582806,F,London Region,HE Qualification,20-30%,0-35,0,60,Y,not completed
582833,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,not completed
582878,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,completed
582940,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,completed
582958,F,Wales,HE Qualification,20-30%,35-55,0,180,N,completed
582963,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,not completed
582975,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
583007,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,not completed
583012,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,completed
583021,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,not completed
583039,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
583065,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,not completed
583098,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,not completed
583113,F,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,not completed
583142,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
583170,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
583179,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
583191,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
583235,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
583240,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,not completed
583255,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,not completed
583301,F,South Region,Lower Than A Level,70-80%,0-35,0,120,N,not completed
583333,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,not completed
583367,F,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,not completed
583429,M,East Anglian Region,HE Qualification,70-80%,35-55,0,90,N,not completed
583433,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,completed
583459,F,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,completed
583473,M,South Region,Lower Than A Level,90-100%,35-55,0,120,N,completed
583534,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,not completed
583598,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,not completed
583609,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,completed
583645,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,completed
583708,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,completed
583832,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
583873,M,North Western Region,Lower Than A Level,50-60%,35-55,0,180,N,completed
583964,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,completed
583967,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,not completed
583970,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
583977,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,not completed
584042,F,South West Region,Lower Than A Level,0-10%,35-55,0,120,N,completed
584178,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
584223,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,not completed
584238,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
584325,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,not completed
584342,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,not completed
584374,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,not completed
584408,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,not completed
584534,F,London Region,Lower Than A Level,30-40%,35-55,0,120,Y,not completed
584580,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,completed
584588,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
584611,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,not completed
584676,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,N,not completed
584735,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
584762,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
584766,F,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,completed
584813,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
584892,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
585004,F,North Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
585074,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,not completed
585170,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,completed
585200,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
585212,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,completed
585342,F,London Region,Lower Than A Level,30-40%,0-35,0,120,N,not completed
585355,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,not completed
585406,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,completed
585459,F,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,not completed
585461,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,not completed
585603,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,completed
585611,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,completed
585618,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
585644,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,completed
585652,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,completed
585693,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,completed
585764,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,not completed
585779,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,completed
585790,F,South East Region,HE Qualification,50-60%,35-55,0,120,N,not completed
585816,F,South East Region,Lower Than A Level,0-10%,0-35,0,120,N,not completed
585915,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,not completed
585963,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,Y,not completed
586072,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,not completed
586078,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,completed
586145,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,not completed
586165,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,not completed
586346,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,completed
586393,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
586407,F,South West Region,Lower Than A Level,20-30%,0-35,0,90,N,not completed
586416,F,Ireland,HE Qualification,50-60%,0-35,0,60,N,completed
586440,F,London Region,Lower Than A Level,80-90%,0-35,0,60,N,completed
586450,F,South Region,HE Qualification,80-90%,0-35,0,60,N,not completed
586490,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,not completed
586516,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,not completed
586535,F,South Region,Lower Than A Level,50-60%,0-35,0,120,Y,completed
586581,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,completed
586720,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,not completed
586742,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,completed
586836,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,not completed
586843,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
586854,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,not completed
586882,F,London Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
586890,F,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,not completed
586928,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,not completed
586975,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,Y,not completed
586996,F,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,completed
587051,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,not completed
587071,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,not completed
587120,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,180,N,not completed
587155,F,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,not completed
587192,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
587194,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,not completed
587219,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,not completed
587223,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,completed
587285,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,not completed
587297,F,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,completed
587349,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,not completed
587409,F,Wales,A Level or Equivalent,60-70%,35-55,0,120,N,completed
587418,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,completed
587423,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,180,N,completed
587564,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
587623,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,not completed
587665,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,not completed
587702,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,completed
587722,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,60,N,completed
587732,F,Yorkshire Region,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
587754,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,completed
587755,M,South Region,Lower Than A Level,Oct-20,0-35,0,60,N,completed
587810,F,Wales,Lower Than A Level,30-40%,0-35,0,120,N,completed
587824,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,not completed
587838,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,not completed
587851,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,not completed
587923,F,Scotland,Lower Than A Level,70-80%,0-35,0,120,Y,completed
587961,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
587985,F,London Region,Lower Than A Level,80-90%,0-35,0,120,N,completed
588117,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,completed
588191,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
588194,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,not completed
588205,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,not completed
588252,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,not completed
588265,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,completed
588321,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,not completed
588355,F,London Region,Lower Than A Level,30-40%,35-55,0,120,N,completed
588432,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,not completed
588445,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,not completed
588504,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,not completed
588642,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,completed
588685,F,Scotland,HE Qualification,50-60%,35-55,0,120,Y,not completed
588691,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,not completed
588713,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,not completed
588883,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,completed
588910,F,Wales,HE Qualification,90-100%,35-55,0,60,N,completed
588969,F,South East Region,A Level or Equivalent,60-70%,0-35,0,180,N,not completed
589067,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,completed
589123,F,South West Region,HE Qualification,50-60%,35-55,0,120,N,completed
589154,F,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,not completed
589216,M,Ireland,A Level or Equivalent,60-70%,0-35,0,180,N,not completed
589234,F,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,not completed
589239,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,120,N,not completed
589296,M,North Western Region,Lower Than A Level,80-90%,35-55,0,90,N,completed
589302,F,Wales,A Level or Equivalent,Oct-20,35-55,0,60,N,completed
589411,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,completed
589471,F,South Region,Lower Than A Level,90-100%,35-55,0,90,N,not completed
589508,F,South East Region,HE Qualification,20-30%,35-55,0,60,Y,completed
589509,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,completed
589580,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,not completed
589810,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,not completed
